year,age,population
2022,0,130904.542
2022,1,130519.393
2022,2,132047.198
2022,3,133853.549
2022,4,135781.617
2022,5,137269.212
2022,6,136916.722
2022,7,136750.787
2022,8,136767.997
2022,9,136714.628
2022,10,135820.909
2022,11,134195.144
2022,12,133361.462
2022,13,132351.856
2022,14,130760.53
2022,15,128775.125
2022,16,126970.595
2022,17,125634.242
2022,18,124369.375
2022,19,123267.327
2022,20,122547.746
2022,21,122121.007
2022,22,120888.568
2022,23,119397.4
2022,24,118822.019
2022,25,118569.814
2022,26,118547.485
2022,27,118454.482
2022,28,118252.428
2022,29,118424.167
2022,30,119216.272
2022,31,121845.137
2022,32,123001.204
2022,33,121152.94
2022,34,120163.814
2022,35,118876.848
2022,36,116025.052
2022,37,113114.621
2022,38,110530.939
2022,39,109607.609
2022,40,108254.171
2022,41,105270.223
2022,42,102435.371
2022,43,99156.462
2022,44,96426.181
2022,45,95324.678
2022,46,94827.605
2022,47,94811.469
2022,48,95168.236
2022,49,94730.935
2022,50,94138.358
2022,51,93767.776
2022,52,92234.155
2022,53,90314.205
2022,54,87008.72
2022,55,83871.333
2022,56,83274.706
2022,57,82318.472
2022,58,81916.459
2022,59,78679.881
2022,60,70404.503
2022,61,65247.736
2022,62,63720.284
2022,63,62978.168
2022,64,63234.658
2022,65,61333.319
2022,66,58851.464
2022,67,56906.005
2022,68,53879.089
2022,69,51252.595
2022,70,48477.849
2022,71,45207.8
2022,72,42049.916
2022,73,38743.038
2022,74,35768.719
2022,75,32692.311
2022,76,28824.563
2022,77,25775.507
2022,78,23962.885
2022,79,22220.132
2022,80,20717.554
2022,81,19248.878
2022,82,17432.987
2022,83,15644.497
2022,84,14030.982
2022,85,12368.819
2022,86,10724.099
2022,87,9137.509
2022,88,7750.944
2022,89,6524.425
2022,90,5407.332
2022,91,4449.73
2022,92,3579.527
2022,93,2785.122
2022,94,2113.995
2022,95,1580.662
2022,96,1153.563
2022,97,814.764
2022,98,571.011
2022,99,384.236
2022,100,632.813
2023,0,131126.96
2023,1,130026.088
2023,2,130114.109
2023,3,131755.633
2023,4,133617.391
2023,5,135581.755
2023,6,137098.267
2023,7,136770.032
2023,8,136624.537
2023,9,136656.466
2023,10,136613.378
2023,11,135723.927
2023,12,134099.062
2023,13,133261.858
2023,14,132246.358
2023,15,130645.352
2023,16,128647.226
2023,17,126827.104
2023,18,125493.018
2023,19,124206.433
2023,20,123087.359
2023,21,122367.88
2023,22,121947.954
2023,23,120725.647
2023,24,119246.902
2023,25,118681.683
2023,26,118431.06
2023,27,118404.515
2023,28,118305.538
2023,29,118096.132
2023,30,118258.166
2023,31,119038.124
2023,32,121651.496
2023,33,122791.481
2023,34,120928.302
2023,35,119923.898
2023,36,118623.74
2023,37,115761.678
2023,38,112839.976
2023,39,110243.948
2023,40,109305.316
2023,41,107937.81
2023,42,104941.539
2023,43,102096.413
2023,44,98807.488
2023,45,96065.686
2023,46,94947.405
2023,47,94430.766
2023,48,94389.359
2023,49,94715.386
2023,50,94242.851
2023,51,93611.701
2023,52,93198.719
2023,53,91628.692
2023,54,89673.666
2023,55,86341.304
2023,56,83175.947
2023,57,82537.712
2023,58,81536.592
2023,59,81079.276
2023,60,77799.527
2023,61,69518.648
2023,62,64337.524
2023,63,62758.027
2023,64,61953.366
2023,65,62132.846
2023,66,60180.006
2023,67,57656.603
2023,68,55662.683
2023,69,52602.785
2023,70,49924.505
2023,71,47107.51
2023,72,43819.526
2023,73,40648.232
2023,74,37352.311
2023,75,34379.596
2023,76,31306.383
2023,77,27483.422
2023,78,24464.145
2023,79,22639.8
2023,80,20871.543
2023,81,19326.688
2023,82,17827.693
2023,83,16014.615
2023,84,14240.417
2023,85,12650.939
2023,86,11047.724
2023,87,9483.363
2023,88,7993.73
2023,89,6699.891
2023,90,5563.84
2023,91,4542.41
2023,92,3674.883
2023,93,2902.126
2023,94,2212.497
2023,95,1644.525
2023,96,1203.722
2023,97,857.831
2023,98,590.437
2023,99,403.483
2023,100,677.586
2024,0,131435.372
2024,1,130270.905
2024,2,129621.81
2024,3,129823.573
2024,4,131520.554
2024,5,133418.662
2024,6,135412.12
2024,7,136952.472
2024,8,136644.628
2024,9,136513.981
2024,10,136556.204
2024,11,136517.169
2024,12,135628.487
2024,13,134000.598
2024,14,133158.125
2024,15,132133.718
2024,16,130520.894
2024,17,128508.211
2024,18,126691.393
2024,19,125336.226
2024,20,124033.19
2024,21,122914.682
2024,22,122202.182
2024,23,121791.925
2024,24,120582.041
2024,25,119114.437
2024,26,118551.72
2024,27,118297.423
2024,28,118264.81
2024,29,118158.747
2024,30,117940.754
2024,31,118092.014
2024,32,118858.775
2024,33,121456.019
2024,34,122579.898
2024,35,120703.161
2024,36,119686.709
2024,37,118375.714
2024,38,115503.257
2024,39,112570.705
2024,40,109961.523
2024,41,109009.167
2024,42,107628.949
2024,43,104622.848
2024,44,101767.577
2024,45,98469.617
2024,46,95716.599
2024,47,94582.258
2024,48,94043.803
2024,49,93975.531
2024,50,94267.948
2024,51,93760.189
2024,52,93091.448
2024,53,92640.387
2024,54,91037.156
2024,55,89052.254
2024,56,85696.201
2024,57,82506.183
2024,58,81826.277
2024,59,80779.453
2024,60,80263.865
2024,61,76940.467
2024,62,68660.918
2024,63,63461.821
2024,64,61832.109
2024,65,60968.302
2024,66,61072.48
2024,67,59072.717
2024,68,56511.842
2024,69,54466.887
2024,70,51362.469
2024,71,48638.728
2024,72,45790.991
2024,73,42487.165
2024,74,39302.099
2024,75,36013.793
2024,76,33043.694
2024,77,29972.231
2024,78,26189.726
2024,79,23199.137
2024,80,21361.808
2024,81,19574.082
2024,82,18000.174
2024,83,16480.648
2024,84,14682.367
2024,85,12937.343
2024,86,11384.577
2024,87,9843.061
2024,88,8358.745
2024,89,6960.694
2024,90,5755.542
2024,91,4706.407
2024,92,3778.731
2024,93,3000.005
2024,94,2321.849
2024,95,1732.898
2024,96,1259.496
2024,97,900.742
2024,98,625.665
2024,99,419.012
2024,100,722.074
2025,0,131682.877
2025,1,130587.814
2025,2,129865.652
2025,3,129329.88
2025,4,129587.804
2025,5,131321.689
2025,6,133249.201
2025,7,135266.799
2025,8,136827.233
2025,9,136534.34
2025,10,136414.158
2025,11,136460.47
2025,12,136421.976
2025,13,135529.983
2025,14,133897.001
2025,15,133045.566
2025,16,132009.095
2025,17,130381.465
2025,18,128372.077
2025,19,126534.285
2025,20,125162.591
2025,21,123860.212
2025,22,122748.771
2025,23,122045.871
2025,24,121647.496
2025,25,120448.602
2025,26,118984.458
2025,27,118418.914
2025,28,118158.978
2025,29,118119.038
2025,30,118004.374
2025,31,117776.265
2025,32,117915.08
2025,33,118667.234
2025,34,121247.534
2025,35,122355.746
2025,36,120467.638
2025,37,119440.345
2025,38,118117.32
2025,39,115233.711
2025,40,112288.389
2025,41,109666.954
2025,42,108701.164
2025,43,107309.132
2025,44,104292.471
2025,45,101426.799
2025,46,98118.781
2025,47,95353.605
2025,48,94199.348
2025,49,93635.767
2025,50,93535.966
2025,51,93792.215
2025,52,93247.322
2025,53,92542.174
2025,54,92053.333
2025,55,90418.704
2025,56,88403.778
2025,57,85023.872
2025,58,81806.121
2025,59,81079.798
2025,60,79980.953
2025,61,79400.963
2025,62,76032.208
2025,63,67758.606
2025,64,62543.806
2025,65,60864.686
2025,66,59941.035
2025,67,59969.989
2025,68,57924.069
2025,69,55320.906
2025,70,53210.544
2025,71,50065.649
2025,72,47304.293
2025,73,44427.19
2025,74,41106.952
2025,75,37912.512
2025,76,34635.599
2025,77,31669.561
2025,78,28602.789
2025,79,24863.05
2025,80,21902.727
2025,81,20054.954
2025,82,18255.968
2025,83,16662.094
2025,84,15133.306
2025,85,13363.658
2025,86,11662.067
2025,87,10157.403
2025,88,8687.403
2025,89,7289.962
2025,90,5989.56
2025,91,4877.243
2025,92,3921.704
2025,93,3091.144
2025,94,2405.096
2025,95,1822.441
2025,96,1330.048
2025,97,943.837
2025,98,658.482
2025,99,445.29
2025,100,763.465
2026,0,131921.829
2026,1,130844.936
2026,2,130182.764
2026,3,129573.309
2026,4,129094.051
2026,5,129389.383
2026,6,131152.945
2026,7,133104.715
2026,8,135142.5
2026,9,136717.449
2026,10,136435.097
2026,11,136319.16
2026,12,136366.035
2026,13,136323.96
2026,14,135426.522
2026,15,133784.622
2026,16,132920.917
2026,17,131869.228
2026,18,130244.458
2026,19,128213.962
2026,20,126359.713
2026,21,124988.586
2026,22,123693.346
2026,23,122591.605
2026,24,121900.53
2026,25,121512.599
2026,26,120317.023
2026,27,118850.985
2026,28,118280.623
2026,29,118013.775
2026,30,117964.936
2026,31,117840.098
2026,32,117600.164
2026,33,117725.07
2026,34,118461.724
2026,35,121025.442
2026,36,122120.057
2026,37,120221.668
2026,38,119182.235
2026,39,117846.218
2026,40,114949.418
2026,41,111992.171
2026,42,109358.838
2026,43,108380.314
2026,44,106975.394
2026,45,103947.785
2026,46,101070.425
2026,47,97751.31
2026,48,94970.151
2026,49,93792.633
2026,50,93199.23
2026,51,93065.289
2026,52,93282.94
2026,53,92701.716
2026,54,91960.099
2026,55,91434.656
2026,56,89768.144
2026,57,87722.426
2026,58,84315.201
2026,59,81065.688
2026,60,80286.159
2026,61,79129.365
2026,62,78480.728
2026,63,75066.663
2026,64,66803.416
2026,65,61575.87
2026,66,59846.456
2026,67,58863.211
2026,68,58815.893
2026,69,56718.098
2026,70,54058.596
2026,71,51884.679
2026,72,48706.938
2026,73,45908.607
2026,74,43000.76
2026,75,39669.248
2026,76,36469.546
2026,77,33206.417
2026,78,30247.37
2026,79,27187.143
2026,80,23492.938
2026,81,20568.04
2026,82,18717.552
2026,83,16916.16
2026,84,15313.841
2026,85,13789.028
2026,86,12062.011
2026,87,10415.937
2026,88,8971.468
2026,89,7582.064
2026,90,6279.194
2026,91,5081.252
2026,92,4068.833
2026,93,3211.375
2026,94,2481.731
2026,95,1890.526
2026,96,1400.845
2026,97,998.222
2026,98,690.567
2026,99,469.467
2026,100,810.223
2027,0,132207.842
2027,1,131102.109
2027,2,130444.342
2027,3,129892.784
2027,4,129339.469
2027,5,128897.437
2027,6,129222.448
2027,7,131010.189
2027,8,132981.989
2027,9,135034.167
2027,10,136619.111
2027,11,136341.065
2027,12,136225.78
2027,13,136269.116
2027,14,136221.299
2027,15,135314.565
2027,16,133660.473
2027,17,132781.457
2027,18,131732.281
2027,19,130086.043
2027,20,128039.071
2027,21,126185.568
2027,22,124821.508
2027,23,123536.093
2027,24,122446.248
2027,25,121765.544
2027,26,121380.286
2027,27,120182.606
2027,28,118712.613
2027,29,118136.102
2027,30,117860.705
2027,31,117801.357
2027,32,117664.613
2027,33,117411.417
2027,34,117521.553
2027,35,118243.043
2027,36,120792.253
2027,37,121874.261
2027,38,119964.26
2027,39,118911.66
2027,40,117560.426
2027,41,114651.216
2027,42,111682.378
2027,43,109037.943
2027,44,108045.499
2027,45,106627.09
2027,46,103587.175
2027,47,100696.94
2027,48,97362.867
2027,49,94562.574
2027,50,93357.245
2027,51,92731.507
2027,52,92561.048
2027,53,92740.514
2027,54,92122.727
2027,55,91345.77
2027,56,90782.906
2027,57,89083.614
2027,58,87003.163
2027,59,83564.495
2027,60,80277.594
2027,61,79438.637
2027,62,78220.204
2027,63,77500.738
2027,64,74041.941
2027,65,65794.402
2027,66,60555.137
2027,67,58775.921
2027,68,57732.471
2027,69,57601.998
2027,70,55437.745
2027,71,52724.535
2027,72,50493.088
2027,73,47283.448
2027,74,44446.465
2027,75,41512.516
2027,76,38174.109
2027,77,34971.091
2027,78,31725.214
2027,79,28774.403
2027,80,25721.815
2027,81,22079.816
2027,82,19200.618
2027,83,17356.023
2027,84,15563.775
2027,85,13966.433
2027,86,12459.574
2027,87,10787.285
2027,88,9209.404
2027,89,7835.681
2027,90,6535.577
2027,91,5332.43
2027,92,4243.872
2027,93,3335.7
2027,94,2580.795
2027,95,1953.604
2027,96,1455.284
2027,97,1052.87
2027,98,731.435
2027,99,492.755
2027,100,859.451
2028,0,132523.855
2028,1,131404.665
2028,2,130705.645
2028,3,130156.815
2028,4,129660.76
2028,5,129144.554
2028,6,128732.089
2028,7,129081.33
2028,8,130889.003
2028,9,132875.103
2028,10,134937.196
2028,11,136525.948
2028,12,136248.61
2028,13,136129.938
2028,14,136167.594
2028,15,136110.167
2028,16,135190.858
2028,17,133521.528
2028,18,132644.875
2028,19,131573.82
2028,20,129910.671
2028,21,127864.422
2028,22,126018.19
2028,23,124663.947
2028,24,123390.578
2028,25,122311.235
2028,26,121633.168
2028,27,121245.194
2028,28,120043.376
2028,29,118568.12
2028,30,117983.838
2028,31,117698.304
2028,32,117626.705
2028,33,117476.588
2028,34,117209.251
2028,35,117304.942
2028,36,118013.326
2028,37,120548.998
2028,38,121616.981
2028,39,119694.367
2028,40,118626.356
2028,41,117260.463
2028,42,114339.145
2028,43,111359.538
2028,44,108702.984
2028,45,107695.934
2028,46,106262.529
2028,47,103209.096
2028,48,100301.984
2028,49,96949.815
2028,50,94126.249
2028,51,92890.765
2028,52,92230.426
2028,53,92023.833
2028,54,92164.633
2028,55,91511.413
2028,56,90698.323
2028,57,90096.923
2028,58,88360.874
2028,59,86240.963
2028,60,82765.239
2028,61,79436.228
2028,62,78533.803
2028,63,77252.128
2028,64,76460.398
2028,65,72959.106
2028,66,64730.221
2028,67,59481.513
2028,68,57652.245
2028,69,56542.907
2028,70,56313.454
2028,71,54084.225
2028,72,51323.802
2028,73,49034.529
2028,74,45791.582
2028,75,42920.284
2028,76,39963.961
2028,77,36620.572
2028,78,33417.358
2028,79,30190.342
2028,80,27247.974
2028,81,24208.029
2028,82,20630.394
2028,83,17808.02
2028,84,15980.41
2028,85,14210.422
2028,86,12632.377
2028,87,11155.837
2028,88,9550.871
2028,89,8052.276
2028,90,6759.382
2028,91,5554.556
2028,92,4458.464
2028,93,3483.437
2028,94,2683.791
2028,95,2033.577
2028,96,1506.071
2028,97,1095.324
2028,98,772.542
2028,99,522.668
2028,100,909.673
2029,0,132839.362
2029,1,131736.788
2029,2,131012.031
2029,3,130420.572
2029,4,129926.786
2029,5,129467.473
2029,6,128980.75
2029,7,128592.449
2029,8,128961.698
2029,9,130783.601
2029,10,132779.561
2029,11,134845.379
2029,12,136434.395
2029,13,136153.748
2029,14,136029.585
2029,15,136057.658
2029,16,135987.323
2029,17,135052.269
2029,18,133385.329
2029,19,132486.608
2029,20,131398.161
2029,21,129735.284
2029,22,127696.307
2029,23,125860.129
2029,24,124517.975
2029,25,123255.277
2029,26,122178.747
2029,27,121497.943
2029,28,121105.235
2029,29,119897.958
2029,30,118415.835
2029,31,117822.201
2029,32,117524.81
2029,33,117439.47
2029,34,117275.073
2029,35,116993.933
2029,36,117077.277
2029,37,117773.583
2029,38,120294.277
2029,39,121347.124
2029,40,119409.705
2029,41,118326.75
2029,42,116946.358
2029,43,114013.765
2029,44,111022.395
2029,45,108353.145
2029,46,107329.929
2029,47,105880.173
2029,48,102809.155
2029,49,99881.889
2029,50,96507.535
2029,51,93658.781
2029,52,92391.034
2029,53,91696.505
2029,54,91453.291
2029,55,91556.345
2029,56,90866.954
2029,57,90016.752
2029,58,89372.59
2029,59,87594.976
2029,60,85429.247
2029,61,81911.802
2029,62,78538.23
2029,63,77570.363
2029,64,76224.507
2029,65,75360.928
2029,66,71817.173
2029,67,63610.605
2029,68,58354.135
2029,69,56469.965
2029,70,55281.673
2029,71,54951.33
2029,72,52662.462
2029,73,49855.09
2029,74,47505.188
2029,75,44233.748
2029,76,41331.436
2029,77,38353.821
2029,78,35008.691
2029,79,31806.483
2029,80,28598.823
2029,81,25668.944
2029,82,22652.524
2029,83,19152.479
2029,84,16400.458
2029,85,14602.29
2029,86,12868.419
2029,87,11322.502
2029,88,9889.313
2029,89,8362.796
2029,90,6954.144
2029,91,5749.411
2029,92,4648.141
2029,93,3663.751
2029,94,2806.135
2029,95,2117.132
2029,96,1569.22
2029,97,1135.206
2029,98,804.795
2029,99,552.761
2029,100,965.282
2030,0,133157.15
2030,1,132068.206
2030,2,131348.142
2030,3,130729.232
2030,4,130192.471
2030,5,129735.13
2030,6,129304.962
2030,7,128842.345
2030,8,128473.962
2030,9,128857.575
2030,10,130689.252
2030,11,132688.948
2030,12,134754.981
2030,13,136340.301
2030,14,136054.265
2030,15,135920.697
2030,16,135935.934
2030,17,135849.479
2030,18,134916.351
2030,19,133227.421
2030,20,132311.163
2030,21,131222.543
2030,22,129566.481
2030,23,127537.573
2030,24,125713.746
2030,25,124382.276
2030,26,123122.53
2030,27,122043.42
2030,28,121357.841
2030,29,120959.014
2030,30,119744.655
2030,31,118254.087
2030,32,117649.405
2030,33,117338.679
2030,34,117238.716
2030,35,117060.394
2030,36,116767.629
2030,37,116839.698
2030,38,117522.566
2030,39,120027.186
2030,40,121062.495
2030,41,119110.818
2030,42,118013.075
2030,43,116618.844
2030,44,113673.959
2030,45,110670.288
2030,46,107986.931
2030,47,106946.132
2030,48,105475.761
2030,49,102383.831
2030,50,99432.106
2030,51,96033.791
2030,52,93158.19
2030,53,91858.671
2030,54,91129.457
2030,55,90850.483
2030,56,90914.99
2030,57,90188.549
2030,58,89297.186
2030,59,88605.125
2030,60,86779.46
2030,61,84562.381
2030,62,81000.875
2030,63,77582.399
2030,64,76547.709
2030,65,75138.436
2030,66,74201.314
2030,67,70615.696
2030,68,62434.685
2030,69,57167.636
2030,70,55217.431
2030,71,53949.779
2030,72,53520.071
2030,73,51171.142
2030,74,48314.677
2030,75,45907.499
2030,76,42611.185
2030,77,39678.467
2030,78,36682.094
2030,79,33336.482
2030,80,30135.413
2030,81,26951.488
2030,82,24044.246
2030,83,21063.456
2030,84,17656.799
2030,85,14989.886
2030,86,13234.295
2030,87,11548.799
2030,88,10048.433
2030,89,8670.447
2030,90,7233.193
2030,91,5922.207
2030,92,4815.377
2030,93,3823.244
2030,94,2954.957
2030,95,2216.456
2030,96,1635.535
2030,97,1183.929
2030,98,835.313
2030,99,576.62
2030,100,1024.726
2031,0,133450.823
2031,1,132401.023
2031,2,131683.336
2031,3,131067.709
2031,4,130503.034
2031,5,130002.641
2031,6,129574.249
2031,7,129167.931
2031,8,128725.167
2031,9,128371.136
2031,10,128764.693
2031,11,130600.069
2031,12,132600.003
2031,13,134662.311
2031,14,136241.889
2031,15,135946.488
2031,16,135800.246
2031,17,135799.336
2031,18,135714.348
2031,19,134758.588
2031,20,133052.136
2031,21,132135.522
2031,22,131053.247
2031,23,129406.857
2031,24,127390.405
2031,25,125577.591
2031,26,124249.133
2031,27,122987.049
2031,28,121903.346
2031,29,121211.655
2031,30,120805.115
2031,31,119582.127
2031,32,118081.405
2031,33,117464.163
2031,34,117139.198
2031,35,117024.961
2031,36,116834.858
2031,37,116531.558
2031,38,116591.037
2031,39,117259.516
2031,40,119745.587
2031,41,120763.692
2031,42,118797.915
2031,43,117685.973
2031,44,116276.708
2031,45,113318.995
2031,46,110301.635
2031,47,107602.874
2031,48,106540.177
2031,49,105045.583
2031,50,101928.375
2031,51,98950.252
2031,52,95526.428
2031,53,92624.903
2031,54,91293.136
2031,55,90530.089
2031,56,90214.622
2031,57,90239.679
2031,58,89472.241
2031,59,88534.784
2031,60,87787.939
2031,61,85908.497
2031,62,83636.725
2031,63,80030.941
2031,64,76567.716
2031,65,75466.531
2031,66,73992.357
2031,67,72980.641
2031,68,69353.543
2031,69,61195.918
2031,70,55910.558
2031,71,53895.323
2031,72,52549.823
2031,73,52018.016
2031,74,49606.137
2031,75,46704.61
2031,76,44242.207
2031,77,40922.029
2031,78,37960.961
2031,79,34946.293
2031,80,31600.407
2031,81,28404.568
2031,82,25255.191
2031,83,22381.917
2031,84,19451.674
2031,85,16155.698
2031,86,13588.968
2031,87,11887.414
2031,88,10262.918
2031,89,8820.558
2031,90,7509.542
2031,91,6169.537
2031,92,4966.324
2031,93,3964.51
2031,94,3086.76
2031,95,2336.932
2031,96,1714.428
2031,97,1235.306
2031,98,871.966
2031,99,599.374
2031,100,1082.447
2032,0,133809.299
2032,1,132708.628
2032,2,132019.974
2032,3,131405.19
2032,4,130843.404
2032,5,130314.87
2032,6,129843.39
2032,7,129438.667
2032,8,129051.992
2032,9,128623.537
2032,10,128279.492
2032,11,128676.945
2032,12,130512.565
2032,13,132508.822
2032,14,134565.383
2032,15,136135.22
2032,16,135827.177
2032,17,135664.922
2032,18,135665.451
2032,19,135557.283
2032,20,134583.325
2032,21,132876.606
2032,22,131966.193
2032,23,130893.163
2032,24,129258.852
2032,25,127253.538
2032,26,125444.102
2032,27,124113.379
2032,28,122846.908
2032,29,121757.29
2032,30,121057.885
2032,31,120642.049
2032,32,119408.702
2032,33,117896.311
2032,34,117265.602
2032,35,116926.78
2032,36,116800.404
2032,37,116599.621
2032,38,116284.515
2032,39,116330.535
2032,40,116982.287
2032,41,119450.058
2032,42,120450.811
2032,43,118471.638
2032,44,117344.247
2032,45,115919.26
2032,46,112947.303
2032,47,109914.989
2032,48,107196.626
2032,49,106108.352
2032,50,104584.848
2032,51,101440.388
2032,52,98434.163
2032,53,94985.905
2032,54,92058.281
2032,55,90695.189
2032,56,89897.612
2032,57,89544.924
2032,58,89526.545
2032,59,88713.28
2032,60,87723.074
2032,61,86915.212
2032,62,84978.41
2032,63,82650.736
2032,64,79000.965
2032,65,75494.643
2032,66,74325.087
2032,67,72785.205
2032,68,71697.626
2032,69,68022.606
2032,70,59880.703
2032,71,54583.406
2032,72,52505.101
2032,73,51079.962
2032,74,50440.971
2032,75,47969.385
2032,76,45025.412
2032,77,42507.159
2032,78,39165.757
2032,79,36176.266
2032,80,33142.563
2032,81,29800.568
2032,82,26620.956
2032,83,23518.153
2032,84,20692.984
2032,85,17830.125
2032,86,14662.35
2032,87,12208.929
2032,88,10573.118
2032,89,9021.189
2032,90,7649.225
2032,91,6414.349
2032,92,5182.002
2032,93,4094.051
2032,94,3203.878
2032,95,2443.729
2032,96,1809.849
2032,97,1296.421
2032,98,910.732
2032,99,626.208
2032,100,1138.237
2033,0,134176.07
2033,1,133080.353
2033,2,132331.596
2033,3,131744.206
2033,4,131182.661
2033,5,130656.803
2033,6,130156.974
2033,7,129709.095
2033,8,129323.837
2033,9,128951.277
2033,10,128532.788
2033,11,128192.717
2033,12,128590.656
2033,13,130422.649
2033,14,132413.215
2033,15,134460.071
2033,16,136016.911
2033,17,135692.924
2033,18,135532.293
2033,19,135509.661
2033,20,135382.802
2033,21,134407.972
2033,22,132707.565
2033,23,131806.263
2033,24,130744.845
2033,25,129121.263
2033,26,127119.45
2033,27,125308.054
2033,28,123972.968
2033,29,122700.739
2033,30,121603.578
2033,31,120894.837
2033,32,120467.958
2033,33,119222.755
2033,34,117697.83
2033,35,117054.061
2033,36,116703.568
2033,37,116566.163
2033,38,116353.45
2033,39,116025.717
2033,40,116056.018
2033,41,116691.47
2033,42,119140.689
2033,43,120124.561
2033,44,118130.813
2033,45,116987.264
2033,46,115544.99
2033,47,112557.497
2033,48,109506.013
2033,49,106764.579
2033,50,105645.943
2033,51,104091.194
2033,52,100917.775
2033,53,97884.391
2033,54,94411.638
2033,55,91459.159
2033,56,90064.144
2033,57,89231.451
2033,58,88837.802
2033,59,88771.136
2033,60,87905.458
2033,61,86856.54
2033,62,85983.444
2033,63,83987.814
2033,64,81603.572
2033,65,77911.622
2033,66,74361.463
2033,67,73122.454
2033,68,71515.772
2033,69,70344.072
2033,70,66605.655
2033,71,58489.58
2033,72,53187.48
2033,73,51045.094
2033,74,49536.778
2033,75,48791.114
2033,76,46261.532
2033,77,43275.141
2033,78,40702.077
2033,79,37339.997
2033,80,34320.708
2033,81,31271.124
2033,82,27944.373
2033,83,24793.629
2033,84,21752.179
2033,85,18991.196
2033,86,16213.063
2033,87,13188.971
2033,88,10861.903
2033,89,9302.307
2033,90,7834.462
2033,91,6542.443
2033,92,5395.583
2033,93,4278.934
2033,94,3313.01
2033,95,2538.976
2033,96,1894.593
2033,97,1370.244
2033,98,956.892
2033,99,654.676
2033,100,1195.496
2034,0,134491.331
2034,1,133460.604
2034,2,132707.339
2034,3,132058.317
2034,4,131523.554
2034,5,130997.546
2034,6,130500.186
2034,7,130023.762
2034,8,129595.254
2034,9,129223.951
2034,10,128861.204
2034,11,128446.702
2034,12,128107.216
2034,13,128501.814
2034,14,130328.22
2034,15,132309.149
2034,16,134343.081
2034,17,135883.687
2034,18,135561.394
2034,19,135377.842
2034,20,135336.579
2034,21,135208.341
2034,22,134239.177
2034,23,132548.011
2034,24,131658.177
2034,25,130606.999
2034,26,128986.459
2034,27,126982.762
2034,28,125167.284
2034,29,123826.434
2034,30,122546.781
2034,31,121440.467
2034,32,120720.649
2034,33,120281.238
2034,34,119023.348
2034,35,117486.313
2034,36,116831.705
2034,37,116470.671
2034,38,116320.992
2034,39,116095.52
2034,40,115753.004
2034,41,115768.071
2034,42,116387.128
2034,43,118818.151
2034,44,119783.739
2034,45,117774.742
2034,46,116613.443
2034,47,115152.423
2034,48,112145.148
2034,49,109071.011
2034,50,106301.992
2034,51,105150.586
2034,52,103562.501
2034,53,100361.046
2034,54,97300.303
2034,55,93804.413
2034,56,90826.799
2034,57,89399.408
2034,58,88528.107
2034,59,88088.95
2034,60,87967.348
2034,61,87043.293
2034,62,85931.632
2034,63,84991.153
2034,64,82935.689
2034,65,80495.891
2034,66,76761.01
2034,67,73167.077
2034,68,71857.226
2034,69,70176.076
2034,70,68902.086
2034,71,65102.857
2034,72,57025.254
2034,73,51721.048
2034,74,49512.092
2034,75,47922.285
2034,76,47068.87
2034,77,44480.412
2034,78,41453.495
2034,79,38824.395
2034,80,35440.901
2034,81,32394.302
2034,82,29339.394
2034,83,26041.277
2034,84,22935.094
2034,85,19971.692
2034,86,17291.306
2034,87,14613.402
2034,88,11748.428
2034,89,9559.06
2034,90,8086.176
2034,91,6710.74
2034,92,5511.068
2034,93,4462.099
2034,94,3468.515
2034,95,2629.081
2034,96,1970.388
2034,97,1435.932
2034,98,1012.553
2034,99,688.603
2034,100,1254.947
2035,0,134808.598
2035,1,133789.146
2035,2,133091.788
2035,3,132436.491
2035,4,131839.625
2035,5,131339.979
2035,6,130842.129
2035,7,130368.027
2035,8,129910.767
2035,9,129496.144
2035,10,129134.541
2035,11,128775.684
2035,12,128361.784
2035,13,128019.114
2035,14,128408.438
2035,15,130225.318
2035,16,132193.443
2035,17,134211.261
2035,18,135753.237
2035,19,135408.126
2035,20,135206.165
2035,21,135163.546
2035,22,135040.435
2035,23,134079.853
2035,24,132400.298
2035,25,131520.557
2035,26,130471.887
2035,27,128848.957
2035,28,126841.265
2035,29,125020.313
2035,30,123672.019
2035,31,122383.363
2035,32,121266.167
2035,33,120533.807
2035,34,120081.014
2035,35,118810.86
2035,36,117263.976
2035,37,116599.678
2035,38,116226.893
2035,39,116064.114
2035,40,115823.742
2035,41,115466.944
2035,42,115466.755
2035,43,116069.961
2035,44,118481.253
2035,45,119427.597
2035,46,117401.852
2035,47,116221.306
2035,48,114737.11
2035,49,111706.469
2035,50,108605.179
2035,51,105806.496
2035,52,104620.11
2035,53,102999.224
2035,54,99769.53
2035,55,96682.628
2035,56,93163.435
2035,57,90160.551
2035,58,88697.521
2035,59,87783.297
2035,60,87292.36
2035,61,87109.701
2035,62,86123.148
2035,63,84946.707
2035,64,83937.047
2035,65,81822.459
2035,66,79325.555
2035,67,75547.686
2035,68,71909.739
2035,69,70521.303
2035,70,68748.935
2035,71,67371.418
2035,72,63519.279
2035,73,55485.793
2035,74,50180.702
2035,75,47907.755
2035,76,46236.577
2035,77,45271.768
2035,78,42625.385
2035,79,39557.622
2035,80,36869.757
2035,81,33467.972
2035,82,30404.221
2035,83,27356.89
2035,84,24103.883
2035,85,21060.388
2035,86,18191.768
2035,87,15606.397
2035,88,13044.592
2035,89,10352.481
